epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,1391.43,0.86262,0.77508,0.00349,0.75593,0.76863,0.81512,0.64219,0.89795,0.96151,0.00637,0.0008911,0.0008911,0.0008911
24,1450.14,0.84403,0.75956,0.00342,0.78366,0.67241,0.78599,0.62353,0.90774,1.0162,0.00609,0.00088615,0.00088615,0.00088615
25,1510.08,0.86451,0.76914,0.00334,0.80774,0.7278,0.82329,0.64605,0.92396,0.92661,0.00631,0.0008812,0.0008812,0.0008812
26,1570.05,0.85469,0.75406,0.00338,0.78115,0.73162,0.81535,0.64434,0.89047,0.93915,0.00581,0.00087625,0.00087625,0.00087625
27,1630.06,0.86795,0.73276,0.00336,0.84202,0.72619,0.82332,0.64113,0.8971,0.98916,0.00606,0.0008713,0.0008713,0.0008713
28,1690.08,0.84278,0.70005,0.00331,0.81329,0.75733,0.83159,0.65621,0.88848,0.93055,0.00561,0.00086635,0.00086635,0.00086635
29,1749.91,0.84421,0.67508,0.00331,0.81712,0.74664,0.82395,0.65204,0.87855,0.91944,0.00562,0.0008614,0.0008614,0.0008614
30,1809.95,0.81596,0.66634,0.00316,0.84024,0.69041,0.81795,0.65381,0.89788,0.95603,0.00607,0.00085645,0.00085645,0.00085645
31,1869.96,0.82623,0.66286,0.00308,0.8349,0.72046,0.82166,0.65357,0.88642,0.94537,0.00592,0.0008515,0.0008515,0.0008515
32,1930.05,0.81375,0.67012,0.00311,0.81284,0.77641,0.84186,0.66512,0.86476,0.86715,0.00562,0.00084655,0.00084655,0.00084655
33,1990.17,0.83745,0.66903,0.00316,0.84799,0.74328,0.83828,0.66043,0.87325,0.9225,0.00557,0.0008416,0.0008416,0.0008416
34,2050.25,0.82722,0.66032,0.00317,0.84528,0.72076,0.83647,0.66318,0.88225,0.85906,0.0058,0.00083665,0.00083665,0.00083665
35,2110.23,0.807,0.62301,0.0031,0.81988,0.74382,0.83272,0.66591,0.88315,0.90778,0.00597,0.0008317,0.0008317,0.0008317
36,2170.12,0.80689,0.62159,0.00313,0.84554,0.75943,0.84297,0.65975,0.84283,0.84926,0.00531,0.00082675,0.00082675,0.00082675
37,2230.01,0.76285,0.59067,0.0029,0.84718,0.75594,0.8398,0.67731,0.85277,0.88161,0.00554,0.0008218,0.0008218,0.0008218
38,2289.75,0.79371,0.60976,0.00304,0.81678,0.78741,0.84325,0.66886,0.87046,0.92372,0.0058,0.00081685,0.00081685,0.00081685
39,3118.93,0.78826,0.61114,0.00306,0.82044,0.76991,0.8392,0.66073,0.85546,0.96458,0.0058,0.0008119,0.0008119,0.0008119
40,3166.52,0.78812,0.60654,0.00304,0.80632,0.79676,0.84396,0.65976,0.88245,0.89149,0.00585,0.00080695,0.00080695,0.00080695
41,3225.23,0.78956,0.58585,0.00304,0.83278,0.77343,0.84646,0.68165,0.81285,0.88367,0.00529,0.000802,0.000802,0.000802
42,3285.24,0.78663,0.59278,0.003,0.83807,0.79929,0.8619,0.69201,0.83189,0.86045,0.00557,0.00079705,0.00079705,0.00079705
43,3344.73,0.78313,0.55412,0.00296,0.84963,0.79616,0.86718,0.69074,0.83486,0.80451,0.00562,0.0007921,0.0007921,0.0007921
44,3404.71,0.75248,0.58462,0.00285,0.86164,0.80154,0.87065,0.69574,0.79803,0.80047,0.0053,0.00078715,0.00078715,0.00078715
45,3464.83,0.75712,0.55035,0.00282,0.90054,0.75476,0.86244,0.68032,0.86659,0.84357,0.00561,0.0007822,0.0007822,0.0007822
46,3524.79,0.75198,0.55108,0.00285,0.84368,0.78364,0.8623,0.67881,0.85725,0.87803,0.00567,0.00077725,0.00077725,0.00077725
47,3584.79,0.77221,0.55463,0.00296,0.83914,0.79019,0.85846,0.69254,0.83161,0.85463,0.00544,0.0007723,0.0007723,0.0007723
48,3644.85,0.77807,0.55958,0.00293,0.85447,0.76445,0.85325,0.68257,0.84866,0.87206,0.00535,0.00076735,0.00076735,0.00076735
49,3704.95,0.76965,0.5377,0.00284,0.83189,0.79624,0.86322,0.6907,0.86289,0.80686,0.0058,0.0007624,0.0007624,0.0007624
50,3764.63,0.75871,0.54472,0.00274,0.84437,0.78607,0.86047,0.68508,0.82765,0.85266,0.00546,0.00075745,0.00075745,0.00075745
51,3824.72,0.76031,0.51204,0.00277,0.8479,0.79319,0.8661,0.69367,0.84724,0.81961,0.00551,0.0007525,0.0007525,0.0007525
52,3884.75,0.72973,0.54548,0.00279,0.84896,0.78717,0.86422,0.67797,0.84614,0.83416,0.00557,0.00074755,0.00074755,0.00074755
53,3944.46,0.7615,0.54819,0.00284,0.86579,0.74954,0.85257,0.68266,0.84056,0.90324,0.00531,0.0007426,0.0007426,0.0007426
54,4004.66,0.75001,0.53434,0.0028,0.85047,0.79287,0.86792,0.68428,0.83695,0.8685,0.0053,0.00073765,0.00073765,0.00073765
55,4063.24,0.7311,0.52226,0.00268,0.83854,0.77515,0.85783,0.6826,0.84979,0.86817,0.00536,0.0007327,0.0007327,0.0007327
56,4120.65,0.74808,0.5004,0.00273,0.87476,0.78461,0.87439,0.69498,0.84175,0.82222,0.00552,0.00072775,0.00072775,0.00072775
57,4178.08,0.72167,0.49523,0.0027,0.86441,0.76374,0.85551,0.68583,0.81858,0.91887,0.00536,0.0007228,0.0007228,0.0007228
58,4236.14,0.71404,0.51019,0.00251,0.88166,0.80127,0.87035,0.69867,0.80916,0.85263,0.00523,0.00071785,0.00071785,0.00071785
59,4294.04,0.72274,0.49044,0.00264,0.89433,0.7685,0.86772,0.70091,0.83337,0.85105,0.00543,0.0007129,0.0007129,0.0007129
60,4347.68,0.70789,0.48882,0.00252,0.86825,0.7767,0.86301,0.687,0.86304,0.79279,0.00568,0.00070795,0.00070795,0.00070795
61,4402.49,0.72551,0.49127,0.00265,0.87041,0.77891,0.87297,0.69919,0.82609,0.85151,0.00523,0.000703,0.000703,0.000703
62,4457.36,0.72732,0.4794,0.0026,0.85229,0.80413,0.87432,0.70563,0.78005,0.78651,0.00485,0.00069805,0.00069805,0.00069805
63,4511.84,0.71772,0.46794,0.0026,0.93021,0.78077,0.88362,0.70783,0.84061,0.78307,0.00526,0.0006931,0.0006931,0.0006931
64,4565.28,0.71756,0.46207,0.00258,0.90057,0.75766,0.86632,0.6971,0.82532,0.80781,0.00538,0.00068815,0.00068815,0.00068815
65,4618.06,0.72196,0.46387,0.00263,0.85273,0.79758,0.87062,0.69832,0.82651,0.81524,0.00539,0.0006832,0.0006832,0.0006832
66,4675.04,0.70184,0.45645,0.00255,0.87302,0.80236,0.87868,0.69624,0.80403,0.80596,0.00515,0.00067825,0.00067825,0.00067825
67,4728.8,0.68964,0.45315,0.0025,0.86682,0.80092,0.8727,0.70135,0.83264,0.86348,0.00547,0.0006733,0.0006733,0.0006733
68,4782.37,0.71993,0.46221,0.00264,0.92566,0.77907,0.88481,0.71358,0.83079,0.7617,0.00547,0.00066835,0.00066835,0.00066835
69,4835.91,0.71986,0.43672,0.00264,0.85962,0.83473,0.88055,0.7065,0.82253,0.78473,0.0055,0.0006634,0.0006634,0.0006634
70,4890.28,0.69713,0.44763,0.00253,0.90158,0.7905,0.8753,0.71079,0.84488,0.82329,0.00553,0.00065845,0.00065845,0.00065845
71,4944.11,0.6992,0.45386,0.00249,0.87597,0.80373,0.87679,0.71273,0.81138,0.78378,0.00532,0.0006535,0.0006535,0.0006535
72,4999.95,0.71117,0.44439,0.00251,0.90046,0.7824,0.87121,0.70024,0.8266,0.8755,0.00548,0.00064855,0.00064855,0.00064855
73,5053.26,0.67182,0.41911,0.0024,0.89136,0.80029,0.87391,0.70933,0.8119,0.80435,0.00525,0.0006436,0.0006436,0.0006436
74,5111.34,0.69475,0.44969,0.00247,0.85568,0.80569,0.87517,0.69905,0.83223,0.87307,0.00538,0.00063865,0.00063865,0.00063865
75,5171.63,0.68454,0.44222,0.00237,0.90961,0.77177,0.86961,0.7107,0.78541,0.82862,0.00508,0.0006337,0.0006337,0.0006337
76,5232.01,0.68055,0.43344,0.00234,0.90986,0.76832,0.87081,0.70985,0.81141,0.83027,0.00526,0.00062875,0.00062875,0.00062875
77,5290.14,0.67913,0.41277,0.00227,0.90638,0.78978,0.88263,0.71684,0.79979,0.79053,0.00513,0.0006238,0.0006238,0.0006238
78,5343.52,0.6769,0.41545,0.00233,0.91875,0.77703,0.8861,0.71791,0.83047,0.77549,0.00539,0.00061885,0.00061885,0.00061885
79,5397.8,0.68001,0.41972,0.00241,0.88717,0.80747,0.88311,0.70904,0.82279,0.82418,0.00558,0.0006139,0.0006139,0.0006139
80,5449.83,0.66594,0.41267,0.00229,0.87051,0.79706,0.86986,0.70575,0.80821,0.84422,0.00513,0.00060895,0.00060895,0.00060895
81,5503.92,0.66415,0.40583,0.00237,0.9084,0.7953,0.88465,0.72245,0.79991,0.75035,0.00501,0.000604,0.000604,0.000604
82,5556.69,0.68332,0.4161,0.00231,0.9039,0.80431,0.88413,0.71404,0.81372,0.76356,0.0055,0.00059905,0.00059905,0.00059905
83,5609.55,0.67432,0.42857,0.00241,0.92942,0.78925,0.8781,0.7221,0.80941,0.81351,0.00513,0.0005941,0.0005941,0.0005941
84,5662.67,0.67395,0.44265,0.00233,0.9168,0.79816,0.89347,0.72994,0.79574,0.68871,0.00498,0.00058915,0.00058915,0.00058915
85,5715.29,0.67857,0.43013,0.0024,0.91164,0.79417,0.88433,0.7165,0.78944,0.78361,0.00501,0.0005842,0.0005842,0.0005842
86,5767.78,0.65071,0.38853,0.00227,0.91001,0.78783,0.88437,0.72015,0.79989,0.74788,0.00506,0.00057925,0.00057925,0.00057925
87,5823.13,0.6697,0.40353,0.0023,0.90197,0.80332,0.88282,0.71681,0.80747,0.76336,0.00526,0.0005743,0.0005743,0.0005743
88,5875.71,0.64899,0.37317,0.00212,0.89474,0.82559,0.89637,0.72376,0.80458,0.71523,0.00522,0.00056935,0.00056935,0.00056935
89,5928.06,0.6491,0.42212,0.00218,0.89821,0.81465,0.8922,0.71103,0.78722,0.77048,0.00496,0.0005644,0.0005644,0.0005644
90,5981.22,0.64559,0.3863,0.00229,0.88602,0.82151,0.88647,0.71594,0.78578,0.79082,0.00509,0.00055945,0.00055945,0.00055945
91,6037.16,0.65489,0.39753,0.00235,0.9014,0.82596,0.89168,0.71986,0.791,0.74796,0.005,0.0005545,0.0005545,0.0005545
92,6089.87,0.65224,0.39251,0.00223,0.92813,0.79528,0.89126,0.7248,0.76822,0.74443,0.00481,0.00054955,0.00054955,0.00054955
93,6142.56,0.64633,0.37855,0.00221,0.91883,0.80439,0.89188,0.71289,0.78988,0.79785,0.00482,0.0005446,0.0005446,0.0005446
94,6195.44,0.62953,0.39815,0.00208,0.93281,0.81571,0.89498,0.73069,0.78516,0.74328,0.00502,0.00053965,0.00053965,0.00053965
95,6252.66,0.63527,0.39866,0.00217,0.89118,0.82203,0.88992,0.72737,0.79173,0.72745,0.00507,0.0005347,0.0005347,0.0005347
96,6306.4,0.6269,0.3599,0.00212,0.89724,0.82123,0.89553,0.72574,0.7856,0.7232,0.00496,0.00052975,0.00052975,0.00052975
97,6365.06,0.64676,0.37342,0.0022,0.90147,0.82156,0.89769,0.7247,0.8155,0.72837,0.00522,0.0005248,0.0005248,0.0005248
98,6425.32,0.63068,0.37635,0.00214,0.86313,0.84126,0.89523,0.71849,0.78541,0.76261,0.00504,0.00051985,0.00051985,0.00051985
99,6483.67,0.62802,0.35496,0.00213,0.90296,0.82044,0.90061,0.72816,0.79067,0.72151,0.00496,0.0005149,0.0005149,0.0005149
100,6537.27,0.63808,0.37193,0.0022,0.91508,0.81307,0.89603,0.72894,0.78941,0.73957,0.00499,0.00050995,0.00050995,0.00050995
101,6589.42,0.62456,0.36294,0.00219,0.90546,0.80395,0.88333,0.72354,0.77615,0.76692,0.00497,0.000505,0.000505,0.000505
102,6644.36,0.6213,0.36493,0.00219,0.92529,0.79884,0.88043,0.72769,0.78699,0.77523,0.00523,0.00050005,0.00050005,0.00050005
103,6700.71,0.60899,0.33691,0.0022,0.90778,0.80556,0.89554,0.73739,0.77782,0.72616,0.00506,0.0004951,0.0004951,0.0004951
104,6753.2,0.62697,0.3538,0.00215,0.93285,0.81095,0.9011,0.73913,0.77547,0.71906,0.00497,0.00049015,0.00049015,0.00049015
105,6805.61,0.61741,0.34516,0.00204,0.91767,0.81875,0.89471,0.73388,0.77804,0.71843,0.0047,0.0004852,0.0004852,0.0004852
106,6857.96,0.62474,0.36327,0.00207,0.89315,0.83413,0.89036,0.73306,0.77543,0.74491,0.00491,0.00048025,0.00048025,0.00048025
107,6912.76,0.61948,0.35571,0.00212,0.91167,0.80747,0.89601,0.72915,0.76454,0.7216,0.00475,0.0004753,0.0004753,0.0004753
108,6964.62,0.62953,0.3437,0.00207,0.91359,0.82335,0.89646,0.73484,0.76894,0.73051,0.00486,0.00047035,0.00047035,0.00047035
109,7016.56,0.6207,0.34739,0.0021,0.89783,0.81502,0.89325,0.73728,0.77672,0.75238,0.00496,0.0004654,0.0004654,0.0004654
110,7070.28,0.6306,0.37196,0.00211,0.90911,0.81569,0.89459,0.73969,0.74972,0.73146,0.00465,0.00046045,0.00046045,0.00046045
111,7122.42,0.59809,0.3262,0.00211,0.92125,0.80619,0.89123,0.7377,0.74088,0.71298,0.00463,0.0004555,0.0004555,0.0004555
112,7176.75,0.61907,0.34319,0.00208,0.91128,0.81513,0.89296,0.7385,0.75356,0.75735,0.00491,0.00045055,0.00045055,0.00045055
113,7236.83,0.62067,0.33875,0.00209,0.92541,0.81471,0.90057,0.73934,0.74925,0.75166,0.00452,0.0004456,0.0004456,0.0004456
114,7293.31,0.616,0.34064,0.00203,0.93319,0.80752,0.90203,0.73172,0.76042,0.69494,0.00448,0.00044065,0.00044065,0.00044065
115,7346.3,0.6103,0.33714,0.00203,0.87822,0.84491,0.89579,0.73457,0.73953,0.74399,0.00431,0.0004357,0.0004357,0.0004357
116,7398.24,0.61872,0.34173,0.00198,0.93302,0.78842,0.90181,0.73724,0.75354,0.67541,0.00451,0.00043075,0.00043075,0.00043075
117,7454.57,0.61925,0.35535,0.00206,0.94413,0.78665,0.89816,0.74111,0.78048,0.70779,0.00489,0.0004258,0.0004258,0.0004258
118,7508.19,0.60882,0.34291,0.00194,0.94487,0.76584,0.89309,0.73261,0.78688,0.7563,0.00492,0.00042085,0.00042085,0.00042085
119,7560.98,0.59077,0.32327,0.00191,0.90761,0.82323,0.89958,0.73234,0.78028,0.74799,0.00495,0.0004159,0.0004159,0.0004159
120,7614.34,0.59054,0.32552,0.00191,0.93112,0.83071,0.90301,0.737,0.77071,0.71808,0.00482,0.00041095,0.00041095,0.00041095
121,7665.96,0.58983,0.33682,0.00199,0.95174,0.78189,0.89796,0.7305,0.77803,0.73789,0.00492,0.000406,0.000406,0.000406
122,7721.8,0.59947,0.32574,0.00192,0.91475,0.83297,0.90285,0.73386,0.77351,0.71817,0.00485,0.00040105,0.00040105,0.00040105
123,7774.16,0.59987,0.34841,0.00193,0.90581,0.83016,0.89977,0.73506,0.77881,0.71091,0.00488,0.0003961,0.0003961,0.0003961
124,7833.07,0.5779,0.30635,0.00187,0.91906,0.80844,0.9015,0.74695,0.76146,0.68167,0.00474,0.00039115,0.00039115,0.00039115
125,7890.1,0.59307,0.33178,0.00192,0.9382,0.8027,0.9001,0.74159,0.76944,0.70911,0.00493,0.0003862,0.0003862,0.0003862
126,7949.71,0.59382,0.3227,0.00193,0.94075,0.81705,0.89871,0.73899,0.77489,0.72227,0.00484,0.00038125,0.00038125,0.00038125
127,8007.73,0.59156,0.31822,0.00189,0.93195,0.82045,0.90289,0.7423,0.75737,0.70947,0.00472,0.0003763,0.0003763,0.0003763
128,8060,0.57858,0.30702,0.00179,0.94304,0.81532,0.89905,0.73771,0.7486,0.72909,0.00463,0.00037135,0.00037135,0.00037135
129,8115.26,0.58286,0.31394,0.00181,0.91835,0.83368,0.90377,0.73984,0.75512,0.69175,0.00463,0.0003664,0.0003664,0.0003664
130,8171.29,0.58394,0.31138,0.00188,0.9211,0.82397,0.89611,0.7335,0.76755,0.76605,0.00468,0.00036145,0.00036145,0.00036145
131,8223.63,0.5986,0.31274,0.00194,0.906,0.83532,0.899,0.73563,0.76657,0.70605,0.00479,0.0003565,0.0003565,0.0003565
132,8277.82,0.58664,0.33167,0.00183,0.93665,0.80347,0.8969,0.74152,0.75342,0.72363,0.00475,0.00035155,0.00035155,0.00035155
133,8330.26,0.56696,0.31163,0.00185,0.92056,0.82505,0.90385,0.74843,0.75567,0.70714,0.00463,0.0003466,0.0003466,0.0003466
134,8382.75,0.56991,0.28825,0.00186,0.92688,0.8328,0.89993,0.74443,0.77184,0.73986,0.0047,0.00034165,0.00034165,0.00034165
135,8435.22,0.57613,0.3027,0.0018,0.9144,0.84258,0.90347,0.73837,0.77324,0.72854,0.00469,0.0003367,0.0003367,0.0003367
136,8487.92,0.57139,0.30992,0.00179,0.90419,0.83384,0.89845,0.74314,0.75785,0.70331,0.00469,0.00033175,0.00033175,0.00033175
137,8540.37,0.58034,0.30201,0.0018,0.93838,0.82213,0.90102,0.74556,0.74867,0.73899,0.00449,0.0003268,0.0003268,0.0003268
138,8592.99,0.5574,0.30579,0.00179,0.89299,0.83921,0.89548,0.73775,0.7665,0.74734,0.00459,0.00032185,0.00032185,0.00032185
139,8645.47,0.56519,0.31147,0.00181,0.93246,0.82683,0.89954,0.74473,0.76351,0.71972,0.00466,0.0003169,0.0003169,0.0003169
140,8697.39,0.57239,0.30375,0.00177,0.91497,0.83463,0.89864,0.74273,0.75616,0.7174,0.00468,0.00031195,0.00031195,0.00031195
141,8749.85,0.57418,0.30706,0.00176,0.91654,0.83042,0.90079,0.74719,0.76153,0.70774,0.00475,0.000307,0.000307,0.000307
142,8801.99,0.56417,0.30143,0.00175,0.89485,0.82766,0.90219,0.74641,0.77149,0.70097,0.00482,0.00030205,0.00030205,0.00030205
143,8854.4,0.58059,0.3127,0.00178,0.89648,0.82268,0.89641,0.74363,0.75877,0.72209,0.00463,0.0002971,0.0002971,0.0002971
144,8906.42,0.56833,0.30309,0.00175,0.92102,0.8206,0.89716,0.74649,0.74337,0.7147,0.00461,0.00029215,0.00029215,0.00029215
145,8960.18,0.5681,0.30289,0.00182,0.92657,0.79596,0.8924,0.73811,0.75577,0.73491,0.00472,0.0002872,0.0002872,0.0002872
146,9012.02,0.55376,0.3116,0.00178,0.91898,0.81489,0.89398,0.74412,0.73991,0.7449,0.00449,0.00028225,0.00028225,0.00028225
147,9064.17,0.56267,0.29534,0.00175,0.92434,0.82781,0.89894,0.74061,0.74144,0.71743,0.00457,0.0002773,0.0002773,0.0002773
148,9116.23,0.5546,0.29906,0.00176,0.90942,0.8386,0.90396,0.74488,0.75485,0.71972,0.00466,0.00027235,0.00027235,0.00027235
149,9168.71,0.5526,0.28038,0.00165,0.92856,0.81095,0.90141,0.74293,0.7585,0.72673,0.00474,0.0002674,0.0002674,0.0002674
150,9220.82,0.53837,0.289,0.00181,0.91819,0.83587,0.89935,0.74281,0.74961,0.72396,0.00465,0.00026245,0.00026245,0.00026245
151,9276.41,0.54383,0.28926,0.00175,0.90364,0.82379,0.894,0.7396,0.75007,0.73315,0.00465,0.0002575,0.0002575,0.0002575
152,9328.43,0.57188,0.28625,0.0018,0.91509,0.81326,0.89124,0.74215,0.75182,0.70721,0.0047,0.00025255,0.00025255,0.00025255
153,9381.15,0.55098,0.2773,0.00172,0.91486,0.83612,0.9009,0.74723,0.74972,0.68493,0.00462,0.0002476,0.0002476,0.0002476
154,9435.11,0.54937,0.28594,0.00174,0.914,0.82455,0.89818,0.74723,0.74764,0.71322,0.00459,0.00024265,0.00024265,0.00024265
155,9489.43,0.5356,0.288,0.00175,0.90824,0.83415,0.89764,0.74474,0.75219,0.7346,0.00458,0.0002377,0.0002377,0.0002377
156,9541.76,0.53893,0.29638,0.00163,0.9011,0.83739,0.8988,0.74303,0.75087,0.72552,0.00459,0.00023275,0.00023275,0.00023275
157,9593.77,0.53625,0.28295,0.00161,0.94394,0.815,0.89976,0.74703,0.74077,0.71392,0.00453,0.0002278,0.0002278,0.0002278
158,9645.86,0.546,0.2819,0.00168,0.9172,0.82425,0.90059,0.74587,0.763,0.71618,0.00464,0.00022285,0.00022285,0.00022285
159,9704.08,0.55113,0.28926,0.0017,0.92801,0.81887,0.90025,0.7472,0.76691,0.70609,0.00482,0.0002179,0.0002179,0.0002179
160,9760.33,0.53742,0.28188,0.00163,0.90114,0.84695,0.90166,0.75136,0.75527,0.73372,0.00462,0.00021295,0.00021295,0.00021295
161,9816.27,0.54201,0.28714,0.00162,0.91898,0.82225,0.89558,0.74773,0.74568,0.73238,0.00455,0.000208,0.000208,0.000208
162,9868.18,0.53656,0.26411,0.00162,0.94701,0.8172,0.90061,0.74867,0.75008,0.71739,0.00466,0.00020305,0.00020305,0.00020305
163,9920.56,0.54087,0.28034,0.00162,0.92838,0.84298,0.90121,0.7521,0.74622,0.70811,0.00455,0.0001981,0.0001981,0.0001981
164,9979.03,0.54708,0.29058,0.00165,0.92107,0.8374,0.90721,0.75078,0.75788,0.69308,0.00463,0.00019315,0.00019315,0.00019315
165,10041.6,0.52991,0.28181,0.00163,0.93914,0.84026,0.90744,0.7523,0.7525,0.70165,0.0046,0.0001882,0.0001882,0.0001882
166,10104.2,0.52641,0.26394,0.00157,0.90288,0.84039,0.90103,0.74641,0.74377,0.72572,0.00458,0.00018325,0.00018325,0.00018325
167,10166.8,0.52726,0.28036,0.00167,0.9414,0.81228,0.90473,0.74934,0.73949,0.70997,0.00451,0.0001783,0.0001783,0.0001783
168,10229.3,0.53494,0.27845,0.00166,0.93583,0.83209,0.9076,0.75138,0.74467,0.68025,0.00459,0.00017335,0.00017335,0.00017335
169,10291.8,0.52517,0.27767,0.00157,0.9249,0.83315,0.90546,0.7515,0.74579,0.68557,0.00464,0.0001684,0.0001684,0.0001684
170,10353.9,0.52858,0.28649,0.00163,0.93234,0.82334,0.90573,0.74879,0.73835,0.70231,0.00449,0.00016345,0.00016345,0.00016345
171,10416.5,0.5187,0.26878,0.00162,0.93344,0.82033,0.90537,0.74638,0.74388,0.69922,0.00459,0.0001585,0.0001585,0.0001585
172,10479.1,0.51716,0.2669,0.00156,0.91717,0.83558,0.90447,0.74412,0.74766,0.7112,0.00459,0.00015355,0.00015355,0.00015355
173,10541.7,0.52709,0.28804,0.0016,0.91675,0.83791,0.90541,0.74235,0.75632,0.68986,0.00462,0.0001486,0.0001486,0.0001486
174,10602.6,0.52985,0.26809,0.00159,0.90778,0.83299,0.90206,0.74167,0.75159,0.70552,0.00458,0.00014365,0.00014365,0.00014365
175,10663.7,0.52436,0.26437,0.00157,0.93591,0.83452,0.9055,0.74768,0.74478,0.67502,0.00456,0.0001387,0.0001387,0.0001387
176,10724.7,0.52469,0.27396,0.00157,0.95013,0.8205,0.9076,0.75257,0.7467,0.67401,0.00453,0.00013375,0.00013375,0.00013375
177,10785.7,0.51837,0.2695,0.00159,0.93917,0.83458,0.90445,0.75105,0.74878,0.71071,0.00459,0.0001288,0.0001288,0.0001288
178,10846.2,0.53272,0.28544,0.00158,0.9386,0.83074,0.90773,0.75119,0.73941,0.71312,0.00448,0.00012385,0.00012385,0.00012385
179,68.4633,0.5128,0.26605,0.00151,0.92723,0.83932,0.90457,0.75266,0.7347,0.71266,0.00449,0.0001189,0.0001189,0.0001189
180,128.135,0.5313,0.28439,0.0016,0.93163,0.83623,0.90401,0.75088,0.73201,0.70536,0.00447,0.00011395,0.00011395,0.00011395
181,188.301,0.52334,0.26111,0.00155,0.93979,0.82895,0.90515,0.75194,0.74759,0.67787,0.00454,0.000109,0.000109,0.000109
182,248.427,0.52584,0.26338,0.00157,0.93105,0.83183,0.90401,0.75347,0.74506,0.66961,0.00456,0.00010405,0.00010405,0.00010405
183,308.561,0.49459,0.26443,0.00149,0.93768,0.82256,0.90115,0.75011,0.7462,0.6908,0.00453,9.91e-05,9.91e-05,9.91e-05
184,368.294,0.53162,0.27678,0.00153,0.93941,0.82908,0.90266,0.75189,0.74235,0.698,0.0045,9.415e-05,9.415e-05,9.415e-05
